Data.Precipitation,Date.Full,Date.Month,Date.Week of,Date.Year,Station.City,Station.Code,Station.Location,Station.State,Data.Temperature.Avg Temp,Data.Temperature.Max Temp,Data.Temperature.Min Temp,Data.Wind.Direction,Data.Wind.Speed
0.0,2016-01-31,1,31,2016,Blacksburg,BCB,"Blacksburg, VA",VA,36,48,24,23,3.51
0.1,2016-01-31,1,31,2016,Burlington,BTV,"Burlington, VT",Vermont,32,40,24,21,9.14
0.01,2016-01-31,1,31,2016,Lynchburg,LYH,"Lynchburg, VA",Virginia,36,49,23,22,4.4
0.03,2016-01-31,1,31,2016,Norfolk,ORF,"Norfolk, VA",Virginia,44,55,32,16,7.64
0.01,2016-01-31,1,31,2016,Richmond,RIC,"Richmond, VA",Virginia,36,50,25,17,6.74
0.0,2016-01-31,1,31,2016,Roanoke,ROA,"Roanoke, VA",Virginia,36,48,24,23,3.51
0.01,2016-01-31,1,31,2016,Wallops Island,WAL,"Wallops Island, VA",Virginia,40,52,28,20,7.34
0.0,2016-01-31,1,31,2016,Washington,DCA,"Washington, VA",Virginia,37,46,27,24,6.81
0.79,2016-01-31,1,31,2016,Deer Park,DEW,"Deer Park, WA",Washington,33,37,28,15,2.2
0.1,2016-01-31,1,31,2016,Ephrata,EPH,"Ephrata, WA",Washington,35,41,29,31,2.77
2.19,2016-01-31,1,31,2016,Olympia,OLM,"Olympia, WA",Washington,45,52,38,18,5.58
5.88,2016-01-31,1,31,2016,Quillayute,UIL,"Quillayute, WA",Washington,47,51,42,16,5.9
1.97,2016-01-31,1,31,2016,Seattle,SEA,"Seattle, WA",Washington,47,52,42,17,7.45
0.59,2016-01-31,1,31,2016,Spokane,GEG,"Spokane, WA",Washington,35,38,30,15,5.5
0.27,2016-01-31,1,31,2016,Yakima,YKM,"Yakima, WA",Washington,36,46,29,26,2.75
0.32,2016-01-31,1,31,2016,Beckley,BKW,"Beckley, WV",West Virginia,36,46,24,23,6.9
0.16,2016-01-31,1,31,2016,Charleston,CRW,"Charleston, WV",West Virginia,37,49,24,21,4.51
0.12,2016-01-31,1,31,2016,Elkins,EKN,"Elkins, WV",West Virginia,28,45,10,21,3.18
0.05,2016-01-31,1,31,2016,Huntington,HTS,"Huntington, WV",West Virginia,40,51,28,22,5.81
0.52,2016-01-31,1,31,2016,Green Bay,GRB,"Green Bay, WI",Wisconsin,28,34,20,21,7.67
0.29,2016-01-31,1,31,2016,La Crosse,LSE,"La Crosse, WI",Wisconsin,29,36,22,20,7.68
0.42,2016-01-31,1,31,2016,Madison,MSN,"Madison, WI",Wisconsin,28,35,20,23,5.55
0.32,2016-01-31,1,31,2016,Milwaukee,MKE,"Milwaukee, WI",Wisconsin,31,37,25,24,7.64
0.45,2016-01-31,1,31,2016,Casper,CPR,"Casper, WY",Wyoming,27,35,19,22,16.98
0.02,2016-01-31,1,31,2016,Cheyenne,CYS,"Cheyenne, WY",Wyoming,34,43,24,29,11.32
0.06,2016-01-31,1,31,2016,Lander,LND,"Lander, WY",Wyoming,26,37,15,27,1.38
0.24,2016-01-31,1,31,2016,Rawlins,RWL,"Rawlins, WY",Wyoming,22,31,13,24,12.07
0.16,2016-01-31,1,31,2016,Sheridan,SHR,"Sheridan, WY",Wyoming,33,45,21,23,3.91
3.05,2016-02-07,2,7,2016,Birmingham,BHM,"Birmingham, AL",Alabama,51,61,40,23,6.35
2.27,2016-02-07,2,7,2016,Huntsville,HSV,"Huntsville, AL",Alabama,48,60,37,23,5.98
1.18,2016-02-07,2,7,2016,Mobile,MOB,"Mobile, AL",Alabama,53,63,43,18,8.01
1.45,2016-02-07,2,7,2016,Montgomery,MGM,"Montgomery, AL",Alabama,53,64,42,26,5.88
0.08,2016-02-07,2,7,2016,Anchorage,ANC,"Anchorage, AK",Alaska,26,31,20,5,3.97
4.68,2016-02-07,2,7,2016,Annette,ANN,"Annette, AK",Alaska,39,43,34,14,9.51
0.03,2016-02-07,2,7,2016,Bethel,BET,"Bethel, AK",Alaska,22,27,16,6,15.5
0.0,2016-02-07,2,7,2016,Bettles,BTT,"Bettles, AK",Alaska,2,13,-9,25,5.05
0.4,2016-02-07,2,7,2016,Cold Bay,CDB,"Cold Bay, AK",Alaska,34,37,29,16,11.17
1.76,2016-02-07,2,7,2016,Cordova,CDV,"Cordova, AK",Alaska,37,40,30,8,5.9
0.0,2016-02-07,2,7,2016,Delta Junction/Ft Greely,BIG,"Delta Junction/Ft Greely, AK",Alaska,11,15,6,11,16.05
0.05,2016-02-07,2,7,2016,Fairbanks,FAI,"Fairbanks, AK",Alaska,0,9,-9,4,2.61
0.0,2016-02-07,2,7,2016,Gulkana,GKN,"Gulkana, AK",Alaska,-1,8,-12,33,1.15
0.0,2016-02-07,2,7,2016,Gustavus,GST,"Gustavus, AK",Alaska,60,60,60,13,3.32
1.06,2016-02-07,2,7,2016,Homer,HOM,"Homer, AK",Alaska,35,40,29,6,8.34
0.0,2016-02-07,2,7,2016,Iliamna,ILI,"Iliamna, AK",Alaska,35,39,31,10,8.57
0.67,2016-02-07,2,7,2016,Juneau,JNU,"Juneau, AK",Alaska,36,39,32,8,7.38
0.12,2016-02-07,2,7,2016,Kenai,ENA,"Kenai, AK",Alaska,28,32,23,3,14.35
5.58,2016-02-07,2,7,2016,Ketchikan,KTN,"Ketchikan, AK",Alaska,40,43,36,17,9.0
0.24,2016-02-07,2,7,2016,King Salmon,AKN,"King Salmon, AK",Alaska,33,39,26,7,10.2
2.14,2016-02-07,2,7,2016,Kodiak,ADQ,"Kodiak, AK",Alaska,34,38,30,7,11.4
0.07,2016-02-07,2,7,2016,Kotzebue,OTZ,"Kotzebue, AK",Alaska,15,20,9,8,17.08
0.06,2016-02-07,2,7,2016,Mc Grath,MCG,"Mc Grath, AK",Alaska,4,15,-6,24,0.88
0.28,2016-02-07,2,7,2016,Nome,OME,"Nome, AK",Alaska,21,26,14,6,9.81
0.0,2016-02-07,2,7,2016,Northway,ORT,"Northway, AK",Alaska,-5,2,-14,13,0.53
0.0,2016-02-07,2,7,2016,Palmer,PAQ,"Palmer, AK",Alaska,25,33,17,20,11.2
0.0,2016-02-07,2,7,2016,Petersburg,PSG,"Petersburg, AK",Alaska,60,60,60,15,2.61
0.0,2016-02-07,2,7,2016,Shemya,SYA,"Shemya, AK",Alaska,60,60,60,31,19.23
0.98,2016-02-07,2,7,2016,Sitka,SIT,"Sitka, AK",Alaska,41,44,36,11,9.51
0.3,2016-02-07,2,7,2016,Skagway,SGY,"Skagway, AK",Alaska,35,37,32,17,6.97
0.28,2016-02-07,2,7,2016,St Paul Island,SNP,"St Paul Island, AK",Alaska,33,35,30,14,10.6
0.0,2016-02-07,2,7,2016,Talkeetna,TKA,"Talkeetna, AK",Alaska,26,32,20,11,6.71
0.0,2016-02-07,2,7,2016,Tanana,TAL,"Tanana, AK",Alaska,6,11,0,8,7.4
0.0,2016-02-07,2,7,2016,Utqiagvik (Barrow),BRW,"Utqiagvik (Barrow), AK",Alaska,-7,-2,-13,6,18.41
2.44,2016-02-07,2,7,2016,Yakutat,YAK,"Yakutat, AK",Alaska,35,38,32,8,5.92
0.08,2016-02-07,2,7,2016,Douglas Bisbee,DUG,"Douglas Bisbee, AZ",Arizona,39,58,19,20,6.04
0.0,2016-02-07,2,7,2016,Kingman,IGM,"Kingman, AZ",Arizona,39,51,26,7,6.88
0.0,2016-02-07,2,7,2016,Phoenix,PHX,"Phoenix, AZ",Arizona,52,64,40,15,4.25
0.18,2016-02-07,2,7,2016,Tucson,TUS,"Tucson, AZ",Arizona,48,62,34,23,4.68
0.22,2016-02-07,2,7,2016,Winslow,INW,"Winslow, AZ",Arizona,30,44,15,23,5.18
0.0,2016-02-07,2,7,2016,Fort Smith,FSM,"Fort Smith, AR",Arkansas,44,58,30,18,6.91
0.24,2016-02-07,2,7,2016,Harrison,HRO,"Harrison, AR",Arkansas,41,52,30,23,6.52
0.0,2016-02-07,2,7,2016,North Little Rock,LZK,"North Little Rock, AR",Arkansas,48,57,38,0,0.0
0.0,2016-02-07,2,7,2016,Bakersfield,BFL,"Bakersfield, CA",California,48,59,36,9,2.52
0.0,2016-02-07,2,7,2016,Bishop,BIH,"Bishop, CA",California,36,50,21,32,4.32
0.0,2016-02-07,2,7,2016,China Lake,NID,"China Lake, CA",California,42,57,27,19,3.44
0.02,2016-02-07,2,7,2016,Concord,CCR,"Concord, CA",California,50,60,40,5,3.24
0.38,2016-02-07,2,7,2016,Eureka,EKA,"Eureka, CA",California,48,56,40,0,0.0
0.0,2016-02-07,2,7,2016,Fresno,FAT,"Fresno, CA",California,47,58,36,20,1.41
0.05,2016-02-07,2,7,2016,Hayward,HWD,"Hayward, CA",California,52,61,42,15,3.42
0.0,2016-02-07,2,7,2016,Long Beach,LGB,"Long Beach, CA",California,57,71,43,25,4.91
0.0,2016-02-07,2,7,2016,Los Angeles,LAX,"Los Angeles, CA",California,58,69,47,30,2.94
0.01,2016-02-07,2,7,2016,Red Bluff,RBL,"Red Bluff, CA",California,49,60,38,33,5.17
0.09,2016-02-07,2,7,2016,Redding,RDD,"Redding, CA",California,49,60,37,29,3.37
0.04,2016-02-07,2,7,2016,Sacramento,SAC,"Sacramento, CA",California,48,59,36,22,3.38
0.01,2016-02-07,2,7,2016,Salinas,SNS,"Salinas, CA",California,53,65,41,12,5.32
0.0,2016-02-07,2,7,2016,San Diego,SAN,"San Diego, CA",California,58,68,47,30,4.3
0.18,2016-02-07,2,7,2016,San Francisco,SFO,"San Francisco, CA",California,52,59,45,11,4.31
0.01,2016-02-07,2,7,2016,Sandberg,SDB,"Sandberg, CA",California,41,47,34,14,18.71
0.0,2016-02-07,2,7,2016,Santa Barbara,SBA,"Santa Barbara, CA",California,53,67,38,28,3.94
0.0,2016-02-07,2,7,2016,Santa Maria,SMX,"Santa Maria, CA",California,53,68,37,23,2.84
0.0,2016-02-07,2,7,2016,Stockton,SCK,"Stockton, CA",California,47,59,35,21,4.57
0.15,2016-02-07,2,7,2016,Alamosa,ALS,"Alamosa, CO",Colorado,12,30,-6,22,4.38
1.0,2016-02-07,2,7,2016,Colorado Springs,COS,"Colorado Springs, CO",Colorado,21,32,9,7,5.87
0.23,2016-02-07,2,7,2016,Craig,CAG,"Craig, CO",Colorado,7,20,-6,22,2.68
0.48,2016-02-07,2,7,2016,Denver,DEN,"Denver, CO",Colorado,21,34,11,20,8.67
0.42,2016-02-07,2,7,2016,Grand Junction,GJT,"Grand Junction, CO",Colorado,16,26,5,14,3.2
0.33,2016-02-07,2,7,2016,Pueblo,PUB,"Pueblo, CO",Colorado,25,37,13,8,4.74
2.06,2016-02-07,2,7,2016,Bridgeport,BDR,"Bridgeport, CT",Connecticut,39,49,28,24,5.07
1.23,2016-02-07,2,7,2016,Windsor Locks,BDL,"Windsor Locks, CT",Connecticut,38,49,26,24,4.54
1.24,2016-02-07,2,7,2016,Newark,NWK,"Newark, DE",DE,40,49,30,19,5.24
1.24,2016-02-07,2,7,2016,Wilmington,ILG,"Wilmington, DE",Delaware,40,49,30,19,5.24
2.85,2016-02-07,2,7,2016,Daytona Beach,DAB,"Daytona Beach, FL",Florida,62,71,53,22,6.54
1.58,2016-02-07,2,7,2016,Fort Lauderdale,FLL,"Fort Lauderdale, FL",Florida,71,76,65,14,9.31
3.6,2016-02-07,2,7,2016,Gainesville,GNV,"Gainesville, FL",Florida,59,70,47,20,6.3
3.62,2016-02-07,2,7,2016,Jacksonville,JAX,"Jacksonville, FL",Florida,58,69,47,20,7.2
2.84,2016-02-07,2,7,2016,Key West,EYW,"Key West, FL",Florida,73,76,68,16,11.44
1.44,2016-02-07,2,7,2016,Miami,MIA,"Miami, FL",Florida,71,77,65,17,7.38
0.67,2016-02-07,2,7,2016,Orlando,MCO,"Orlando, FL",Florida,64,74,54,22,8.78
1.59,2016-02-07,2,7,2016,Pensacola,PNS,"Pensacola, FL",Florida,56,64,46,25,7.95
2.76,2016-02-07,2,7,2016,Tallahassee,TLH,"Tallahassee, FL",Florida,54,65,43,26,6.25
1.3,2016-02-07,2,7,2016,Tampa,TPA,"Tampa, FL",Florida,64,71,56,19,6.8
1.66,2016-02-07,2,7,2016,Vero Beach,VRB,"Vero Beach, FL",Florida,66,75,57,17,8.95
0.88,2016-02-07,2,7,2016,West Palm Beach,PBI,"West Palm Beach, FL",Florida,69,76,63,18,10.27
3.32,2016-02-07,2,7,2016,Alma,AMG,"Alma, GA",Georgia,56,67,44,21,5.78
1.83,2016-02-07,2,7,2016,Athens,AHN,"Athens, GA",Georgia,51,62,40,21,5.21
2.13,2016-02-07,2,7,2016,Atlanta,ATL,"Atlanta, GA",Georgia,51,60,41,22,8.75
2.14,2016-02-07,2,7,2016,Augusta,AGS,"Augusta, GA",Georgia,53,64,42,22,5.85
2.21,2016-02-07,2,7,2016,Macon,MCN,"Macon, GA",Georgia,52,62,40,22,4.71
2.99,2016-02-07,2,7,2016,Savannah,SAV,"Savannah, GA",Georgia,53,66,45,21,8.0
1.05,2016-02-07,2,7,2016,Hilo,ITO,"Hilo, HI",Hawaii,74,82,65,21,4.88
0.08,2016-02-07,2,7,2016,Honolulu,HNL,"Honolulu, HI",Hawaii,75,82,68,15,4.35
0.27,2016-02-07,2,7,2016,Kahului,OGG,"Kahului, HI",Hawaii,73,84,61,6,6.4
0.14,2016-02-07,2,7,2016,Kaunakakai,MKK,"Kaunakakai, HI",Hawaii,72,81,62,11,6.02
0.0,2016-02-07,2,7,2016,Lihue,LIH,"Lihue, HI",Hawaii,73,80,65,10,5.95
0.07,2016-02-07,2,7,2016,Boise,BOI,"Boise, ID",Idaho,34,42,25,18,4.71
0.02,2016-02-07,2,7,2016,Lewiston,LWS,"Lewiston, ID",Idaho,39,47,31,18,4.72
0.04,2016-02-07,2,7,2016,Pocatello,PIH,"Pocatello, ID",Idaho,20,28,10,22,3.82
0.81,2016-02-07,2,7,2016,Chicago,ORD,"Chicago, IL",Illinois,33,38,27,23,8.4
0.6,2016-02-07,2,7,2016,Moline,MLI,"Moline, IL",Illinois,32,39,25,20,7.94
0.38,2016-02-07,2,7,2016,Peoria,PIA,"Peoria, IL",Illinois,34,42,25,19,6.52
0.1,2016-02-07,2,7,2016,Quincy,UIN,"Quincy, IL",Illinois,37,46,27,21,7.8
0.4,2016-02-07,2,7,2016,Rockford,RFD,"Rockford, IL",Illinois,31,36,24,23,6.97
0.42,2016-02-07,2,7,2016,Springfield,SPI,"Springfield, IL",Illinois,37,47,27,20,7.55
1.76,2016-02-07,2,7,2016,Evansville,EVV,"Evansville, IN",Indiana,44,56,32,19,6.47
0.24,2016-02-07,2,7,2016,Fort Wayne,FWA,"Fort Wayne, IN",Indiana,35,45,25,22,9.95
0.3,2016-02-07,2,7,2016,Indianapolis,IND,"Indianapolis, IN",Indiana,38,49,26,23,9.14
0.46,2016-02-07,2,7,2016,South Bend,SBN,"South Bend, IN",Indiana,32,41,23,22,8.04
0.17,2016-02-07,2,7,2016,Cedar Rapids,CID,"Cedar Rapids, IA",Iowa,28,34,22,19,8.91
0.4,2016-02-07,2,7,2016,Des Moines,DSM,"Des Moines, IA",Iowa,30,38,22,21,9.54
0.32,2016-02-07,2,7,2016,Dubuque,DBQ,"Dubuque, IA",Iowa,27,32,21,23,8.75
0.79,2016-02-07,2,7,2016,Sioux City,SUX,"Sioux City, IA",Iowa,26,35,15,19,10.42
0.67,2016-02-07,2,7,2016,Waterloo,ALO,"Waterloo, IA",Iowa,25,33,16,19,9.44
0.49,2016-02-07,2,7,2016,Concordia,CNK,"Concordia, KS",Kansas,32,40,24,25,9.78
0.31,2016-02-07,2,7,2016,Dodge City,DDC,"Dodge City, KS",Kansas,31,42,21,27,11.9
0.81,2016-02-07,2,7,2016,Goodland,GLD,"Goodland, KS",Kansas,24,33,15,26,15.18
0.38,2016-02-07,2,7,2016,Medicine Lodge,P28,"Medicine Lodge, KS",Kansas,37,49,24,23,7.97
0.35,2016-02-07,2,7,2016,Topeka,TOP,"Topeka, KS",Kansas,38,47,27,21,7.67
0.55,2016-02-07,2,7,2016,Wichita,ICT,"Wichita, KS",Kansas,38,50,26,25,9.31
1.73,2016-02-07,2,7,2016,Covington,CVG,"Covington, KY",Kentucky,38,51,28,23,7.98
1.86,2016-02-07,2,7,2016,Jackson,JKL,"Jackson, KY",Kentucky,44,55,33,26,2.08
1.38,2016-02-07,2,7,2016,Lexington,LEX,"Lexington, KY",Kentucky,42,54,29,18,7.9
1.58,2016-02-07,2,7,2016,Louisville,SDF,"Louisville, KY",Kentucky,44,55,33,24,6.97
0.36,2016-02-07,2,7,2016,Paducah,PAH,"Paducah, KY",Kentucky,44,56,31,21,7.61
1.85,2016-02-07,2,7,2016,Baton Rouge,BTR,"Baton Rouge, LA",Louisiana,53,65,40,18,5.37
0.07,2016-02-07,2,7,2016,Lake Charles,LCH,"Lake Charles, LA",Louisiana,52,63,41,21,5.74
1.05,2016-02-07,2,7,2016,New Orleans,MSY,"New Orleans, LA",Louisiana,55,66,49,19,8.57
0.0,2016-02-07,2,7,2016,Shreveport,SHV,"Shreveport, LA",Louisiana,51,63,39,23,5.5
0.57,2016-02-07,2,7,2016,Slidell,ASD,"Slidell, LA",Louisiana,54,65,41,18,5.01
1.07,2016-02-07,2,7,2016,Bangor,BGR,"Bangor, ME",Maine,31,43,19,27,5.88
0.62,2016-02-07,2,7,2016,Caribou,CAR,"Caribou, ME",Maine,22,34,10,26,6.88
1.32,2016-02-07,2,7,2016,Portland,PWM,"Portland, ME",Maine,36,47,25,28,4.71
0.88,2016-02-07,2,7,2016,Baltimore,BWI,"Baltimore, MD",Maryland,40,49,31,18,4.35
1.36,2016-02-07,2,7,2016,Salisbury,SBY,"Salisbury, MD",Maryland,44,54,34,18,6.44
1.3,2016-02-07,2,7,2016,Boston,BOS,"Boston, MA",Massachusetts,41,50,33,23,8.12
0.0,2016-02-07,2,7,2016,Milton,MQE,"Milton, MA",Massachusetts,60,60,60,24,7.38
1.48,2016-02-07,2,7,2016,Worcester,ORH,"Worcester, MA",Massachusetts,37,46,27,26,9.0
1.15,2016-02-07,2,7,2016,Alpena,APN,"Alpena, MI",Michigan,26,33,19,22,5.07
0.49,2016-02-07,2,7,2016,Detroit,DTW,"Detroit, MI",Michigan,36,44,27,20,9.11
0.39,2016-02-07,2,7,2016,Flint,FNT,"Flint, MI",Michigan,35,43,26,22,8.28
1.63,2016-02-07,2,7,2016,Grand Rapids,GRR,"Grand Rapids, MI",Michigan,31,37,24,21,8.75
0.76,2016-02-07,2,7,2016,Houghton Lake,HTL,"Houghton Lake, MI",Michigan,27,32,21,22,6.12
0.63,2016-02-07,2,7,2016,Lansing,LAN,"Lansing, MI",Michigan,32,39,24,21,8.3
1.02,2016-02-07,2,7,2016,Marquette,MQT,"Marquette, MI",Michigan,22,27,16,0,0.0
1.3,2016-02-07,2,7,2016,Muskegon,MKG,"Muskegon, MI",Michigan,32,37,26,23,7.9
0.61,2016-02-07,2,7,2016,Sault Ste Marie,ANJ,"Sault Ste Marie, MI",Michigan,25,30,18,16,5.54
0.26,2016-02-07,2,7,2016,Duluth,DLH,"Duluth, MN",Minnesota,20,27,8,24,8.57
0.13,2016-02-07,2,7,2016,International Falls,INL,"International Falls, MN",Minnesota,15,25,5,23,4.28
0.6,2016-02-07,2,7,2016,Minneapolis,MSP,"Minneapolis, MN",Minnesota,24,31,16,23,8.58
0.53,2016-02-07,2,7,2016,Rochester,RST,"Rochester, MN",Minnesota,21,29,13,22,11.98
0.22,2016-02-07,2,7,2016,St Cloud,STC,"St Cloud, MN",Minnesota,21,30,11,23,8.71
1.43,2016-02-07,2,7,2016,Greenville,GLH,"Greenville, MS",Mississippi,49,60,39,20,5.4
0.43,2016-02-07,2,7,2016,Greenwood,GWO,"Greenwood, MS",Mississippi,49,61,36,18,4.7
1.47,2016-02-07,2,7,2016,Gulfport,GPT,"Gulfport, MS",Mississippi,53,62,43,21,6.7
0.92,2016-02-07,2,7,2016,Hattiesburg,HBG,"Hattiesburg, MS",Mississippi,52,65,41,23,5.9
5.15,2016-02-07,2,7,2016,Jackson,JAN,"Jackson, MS",Mississippi,51,62,38,23,5.07
0.7,2016-02-07,2,7,2016,Meridian,MEI,"Meridian, MS",Mississippi,50,62,38,18,5.84
1.26,2016-02-07,2,7,2016,Tupelo,TUP,"Tupelo, MS",Mississippi,48,59,37,20,4.6
0.03,2016-02-07,2,7,2016,Cape Girardeau,CGI,"Cape Girardeau, MO",Missouri,43,55,31,20,7.22
0.02,2016-02-07,2,7,2016,Columbia,COU,"Columbia, MO",Missouri,40,50,29,18,8.47
0.4,2016-02-07,2,7,2016,Kansas City,MCI,"Kansas City, MO",Missouri,36,46,26,21,8.84
0.21,2016-02-07,2,7,2016,Rolla/Vichy,VIH,"Rolla/Vichy, MO",Missouri,39,50,28,20,8.65
0.05,2016-02-07,2,7,2016,Springfield,SGF,"Springfield, MO",Missouri,39,51,26,22,9.15
0.32,2016-02-07,2,7,2016,St Joseph,STJ,"St Joseph, MO",Missouri,34,45,23,21,8.28
0.15,2016-02-07,2,7,2016,St Louis,STL,"St Louis, MO",Missouri,42,52,32,21,7.61
0.0,2016-02-07,2,7,2016,Billings,BIL,"Billings, MT",Montana,33,41,24,26,12.34
0.03,2016-02-07,2,7,2016,Butte,BTM,"Butte, MT",Montana,17,30,3,28,2.72
0.01,2016-02-07,2,7,2016,Cut Bank,CTB,"Cut Bank, MT",Montana,30,40,21,26,18.35
0.0,2016-02-07,2,7,2016,Dillon,DLN,"Dillon, MT",Montana,22,31,13,21,11.45
0.02,2016-02-07,2,7,2016,Glasgow,GGW,"Glasgow, MT",Montana,25,34,15,23,8.64
0.03,2016-02-07,2,7,2016,Great Falls,GTF,"Great Falls, MT",Montana,30,41,20,22,14.02
0.0,2016-02-07,2,7,2016,Havre,HVR,"Havre, MT",Montana,31,40,21,25,11.55
0.0,2016-02-07,2,7,2016,Helena,HLN,"Helena, MT",Montana,29,37,20,24,6.22
0.19,2016-02-07,2,7,2016,Kalispell,GPI,"Kalispell, MT",Montana,25,35,14,23,3.3
0.0,2016-02-07,2,7,2016,Miles City,MLS,"Miles City, MT",Montana,31,41,21,26,9.5
0.17,2016-02-07,2,7,2016,Missoula,MSO,"Missoula, MT",Montana,27,34,20,25,2.17
1.85,2016-02-07,2,7,2016,Grand Island,GRI,"Grand Island, NE",Nebraska,26,34,18,20,13.24
0.75,2016-02-07,2,7,2016,Lincoln,LNK,"Lincoln, NE",Nebraska,26,36,16,19,9.75
1.29,2016-02-07,2,7,2016,Norfolk,OFK,"Norfolk, NE",Nebraska,26,35,16,20,11.35
0.75,2016-02-07,2,7,2016,North Platte,LBF,"North Platte, NE",Nebraska,24,34,13,27,11.82
0.53,2016-02-07,2,7,2016,Omaha,OMA,"Omaha, NE",Nebraska,28,36,20,18,9.8
0.34,2016-02-07,2,7,2016,Scottsbluff,BFF,"Scottsbluff, NE",Nebraska,23,32,14,28,12.28
1.07,2016-02-07,2,7,2016,Sidney,SNY,"Sidney, NE",Nebraska,22,30,13,22,15.64
0.05,2016-02-07,2,7,2016,Valentine,VTN,"Valentine, NE",Nebraska,27,37,18,21,10.8
0.05,2016-02-07,2,7,2016,Ely,ELY,"Ely, NV",Nevada,11,27,-4,19,10.64
0.05,2016-02-07,2,7,2016,Eureka,P68,"Eureka, NV",Nevada,60,26,-1,23,6.42
0.09,2016-02-07,2,7,2016,Las Vegas,LAS,"Las Vegas, NV",Nevada,45,55,35,15,4.24
0.03,2016-02-07,2,7,2016,Mercury,DRA,"Mercury, NV",Nevada,41,52,30,3,10.2
0.0,2016-02-07,2,7,2016,Reno,RNO,"Reno, NV",Nevada,32,43,20,19,1.55
0.09,2016-02-07,2,7,2016,Winnemucca,WMC,"Winnemucca, NV",Nevada,29,38,19,11,5.05
1.38,2016-02-07,2,7,2016,Concord,CON,"Concord, NH",New Hampshire,34,46,22,21,3.51
0.0,2016-02-07,2,7,2016,Mt. Washington,MWN,"Mt. Washington, NH",New Hampshire,60,60,60,26,45.16
1.52,2016-02-07,2,7,2016,Atlantic City,ACY,"Atlantic City, NJ",New Jersey,41,52,30,19,6.18
1.12,2016-02-07,2,7,2016,Newark,EWR,"Newark, NJ",New Jersey,42,50,33,25,5.37
0.03,2016-02-07,2,7,2016,Albuquerque,ABQ,"Albuquerque, NM",New Mexico,33,44,23,32,9.62
0.11,2016-02-07,2,7,2016,Clayton,CAO,"Clayton, NM",New Mexico,29,43,15,22,10.28
0.0,2016-02-07,2,7,2016,Roswell,ROW,"Roswell, NM",New Mexico,39,56,21,22,6.91
0.35,2016-02-07,2,7,2016,Albany,ALB,"Albany, NY",New York,39,49,28,27,6.92
0.78,2016-02-07,2,7,2016,Binghamton,BGM,"Binghamton, NY",New York,35,43,27,24,6.9
0.75,2016-02-07,2,7,2016,Buffalo,BUF,"Buffalo, NY",New York,38,45,31,20,10.51
1.3,2016-02-07,2,7,2016,Glens Falls,GFL,"Glens Falls, NY",New York,30,43,22,20,3.74
1.71,2016-02-07,2,7,2016,Islip,ISP,"Islip, NY",New York,39,50,28,24,6.87
1.05,2016-02-07,2,7,2016,New York,LGA,"New York, NY",New York,44,50,37,25,6.27
0.8,2016-02-07,2,7,2016,Rochester,ROC,"Rochester, NY",New York,38,46,30,22,8.74
0.58,2016-02-07,2,7,2016,Syracuse,SYR,"Syracuse, NY",New York,36,44,28,22,6.42
2.42,2016-02-07,2,7,2016,Asheville,AVL,"Asheville, NC",North Carolina,44,52,35,27,8.61
5.75,2016-02-07,2,7,2016,Cape Hatteras,HSE,"Cape Hatteras, NC",North Carolina,54,61,51,15,9.77
0.74,2016-02-07,2,7,2016,Charlotte,CLT,"Charlotte, NC",North Carolina,49,58,40,17,7.32
1.0,2016-02-07,2,7,2016,Greensboro,GSO,"Greensboro, NC",North Carolina,48,56,40,16,5.95
1.84,2016-02-07,2,7,2016,Hickory,HKY,"Hickory, NC",North Carolina,46,56,35,25,3.75
1.54,2016-02-07,2,7,2016,Raleigh/Durham,RDU,"Raleigh/Durham, NC",North Carolina,49,58,40,13,5.34
6.14,2016-02-07,2,7,2016,Wilmington,ILM,"Wilmington, NC",North Carolina,54,62,44,19,9.15
0.02,2016-02-07,2,7,2016,Bismarck,BIS,"Bismarck, ND",North Dakota,31,41,21,25,8.22
0.0,2016-02-07,2,7,2016,Dickinson,DIK,"Dickinson, ND",North Dakota,26,36,16,24,12.47
0.14,2016-02-07,2,7,2016,Fargo,FAR,"Fargo, ND",North Dakota,24,32,15,26,8.67
0.14,2016-02-07,2,7,2016,Grand Forks,GFK,"Grand Forks, ND",North Dakota,23,31,15,24,8.18
0.04,2016-02-07,2,7,2016,Williston,ISN,"Williston, ND",North Dakota,26,36,16,24,8.91
0.69,2016-02-07,2,7,2016,Akron,CAK,"Akron, OH",Ohio,39,48,26,23,8.9
0.59,2016-02-07,2,7,2016,Cleveland,CLE,"Cleveland, OH",Ohio,37,47,26,22,9.92
0.71,2016-02-07,2,7,2016,Columbus,CMH,"Columbus, OH",Ohio,38,49,26,22,7.05
1.23,2016-02-07,2,7,2016,Dayton,DAY,"Dayton, OH",Ohio,36,47,25,23,9.52
0.71,2016-02-07,2,7,2016,Mansfield,MFD,"Mansfield, OH",Ohio,36,46,25,21,9.08
0.32,2016-02-07,2,7,2016,Toledo,TOL,"Toledo, OH",Ohio,35,45,24,21,9.04
1.04,2016-02-07,2,7,2016,Youngstown/Warren,YNG,"Youngstown/Warren, OH",Ohio,36,47,25,22,7.35
0.33,2016-02-07,2,7,2016,Gage,GAG,"Gage, OK",Oklahoma,36,50,21,24,8.02
0.26,2016-02-07,2,7,2016,Oklahoma City,OKC,"Oklahoma City, OK",Oklahoma,42,54,29,24,9.12
